id,title,image,author_id,author,description,count,play,add,share,comment
947321767,"往后余生，风雪是你，清贫是你，平淡是你
",D:/Project/Python/week12Crawler/result/images/109951165477712009.jpg,515992749,-我有雨伞,"介绍：
| 鉴于还是有很多人未看到我后面信息的一句话，我还是写在前面吧。此歌单完全是凭我自己私人喜好做的，也没想过后面会受到这么多人的喜欢，为此感到荣幸。去年此歌单我觉得已经到达了一定数量就已经在后面注明完结了。信息后面可以看到，所以不再接受投稿推歌，不再增加歌曲。

| 往后余生：
风雪是你，平淡是你；
清贫是你，荣华是你；
心底温柔是你，目光所至也是你。

人生就像是一场长途旅行，民谣就好比是远 行路上的火车声，轰轰隆隆的记录着你的这次 远行。

独自一人时，戴上耳机听着民谣，就像是在听着自己的故事。周围都是快速而过的风景，唯你一人孤独缓慢路过。
注：歌单名字来源网络搜索，与《往后余生》歌词同

| 封面来源:微博

| 特别推荐:
《北木南》
《后来听说你回到了南方》
《一个歌手的情书》

| 歌单完结
",74,4920968,43349,538,190
381017247,"民谣有毒 爱你有瘾
",D:/Project/Python/week12Crawler/result/images/1417270498644111.jpg,62230165,夕阳下的盛宴,"by樱花糖音乐分享
",96,1227848,12981,197,99
2685235927,"不管你拥有什么/我们生来就是孤独
",D:/Project/Python/week12Crawler/result/images/109951164503450250.jpg,86621942,回忆哆啦没有A梦,"介绍：
那些浸透忧伤的歌声啊，好似风中柳絮，水上浮萍，既沉不下去，又飞不起来，兜兜转转，随波随风，被那些同样悲伤的人看见了，触景伤情，也未尝不是一道美丽的风景。

可悲伤并不是生活的全部啊，那些歌唱悲伤的民谣歌手，什么时候才能真正抬起头来，看看真实的生活，看看身边的人和风景，看看那些青春洋溢的脸，看看一朵花如何盛开，一只鸟如何歌唱，一个人如何在时光中无视悲伤与痛苦，像植物一样快乐生长，蓬蓬勃勃的样子。
",52,380640,2955,42,26
7729680728,"民谣不止安河桥
",D:/Project/Python/week12Crawler/result/images/109951168034696202.jpg,2036872304,同济52,"
纯音|面朝大海，春暖花开
",239,29,0,0,评论
7711016561,"♬ 你有故事，我有一把破吉他
",D:/Project/Python/week12Crawler/result/images/109951164232796511.jpg,417239682,玖巷遇见你,"
纯音|面朝大海，春暖花开
",25,13,0,0,评论
2056446528,"一首民谣 故事配酒
",D:/Project/Python/week12Crawler/result/images/109951163751510219.jpg,540276252,百年孤独_花儿,"
纯音|面朝大海，春暖花开
",589,448722,2834,178,12
2677956086,"华语 | 率性弹唱 粗质美感
",D:/Project/Python/week12Crawler/result/images/109951163895843293.jpg,48146,小文艺少女酱,"
纯音|面朝大海，春暖花开
",25,292348,2008,21,15
7544826469,"民谣 |於是我狂奔 清晨至黃昏 
",D:/Project/Python/week12Crawler/result/images/109951167691000865.jpg,506565766,Karollkk7,"
纯音|面朝大海，春暖花开
",45,10120,34,0,1
7062536327,"我开了家民谣馆，你要进来坐坐吗？
",D:/Project/Python/week12Crawler/result/images/109951166609598792.jpg,323629473,音乐诵,"介绍：
每一首民谣都是一个故事 ，每一个故事里都有你 。不管是故事外的你还是故事里的你，我都愿意听听你的故事。若是有歌走进你的内心，一定会有民谣。舒适复古的酒馆，三三两两坐着聊天的人，舞台上有节奏的敲打，民谣歌手吉他伴上走心的歌声，想必一定能让忙碌一天的你享受此时的悠闲。我开了家民谣酒馆，你要进来坐坐吗？
",53,56807,460,5,3
5335203348,"『民谣』第一次听到的歌（demo）集
",D:/Project/Python/week12Crawler/result/images/109951166655443364.jpg,383335179,肆玖音乐,"
纯音|面朝大海，春暖花开
",67,109748,260,2,3
885486418,"Muzo——吉他弹唱（原唱↔翻唱）
",D:/Project/Python/week12Crawler/result/images/19012755068083265.jpg,371162005,赛尔---,"
纯音|面朝大海，春暖花开
",63,37970,181,5,评论
517842365,"温暖的民谣，愿你归来仍是少年
",D:/Project/Python/week12Crawler/result/images/109951163357979871.jpg,99215911,Dum-娅馨,"介绍：
歌单收录：陈鸿宇，陈粒，谢春花，房东的猫，赵雷，好妹妹，李晋，大乔小乔，花粥等民谣歌手歌曲。
也有很多小众曲目，但真的很好听。
特别推荐曲目： 途中 —— 陈鸿宇 
孤独及其所创造的 —— 刘昊霖
暗河 —— 冯佳界
给郁结的诗 —— 小安
在九月某个清晨，带你离去 —— 马潇
山高水远 ——Jeff郑景仁

民谣的感觉 大致就是喝了一杯被时光久浸、打磨过的苦咖啡
里面是沉淀了一个时代的涩香味

明明是无关你的人生 却好像在懵懂之中
你隐隐约约看见了未来的路 

耳机里的歌声 映衬着窗外景象
历历万乡 春去秋来岁月无声无息

生命的影子匆匆如也
故乡也在斑驳的记忆里 变得愈加清晰
",118,6549758,75238,741,165
7768254129,"民谣很穷 诗和远方
",D:/Project/Python/week12Crawler/result/images/109951168092687231.jpg,274970448,爱听情歌的陈胖子,同步歌单，随时畅听320k好音乐,101,4,1,2,评论
6845593381,"[日本民谣] 歌声轻柔 海风轻拂 一起散步吧
",D:/Project/Python/week12Crawler/result/images/109951166153537612.jpg,1463586082,云音乐官方歌单,"介绍：
日本民谣最早作为民俗传统广泛流传于本岛与周边岛屿地区，且受地域风俗影响而各具特色，一众岛屿中最具影响力的便是冲绳人民使用冲绳三线所创造的极具海岛风味的冲绳民谣。

在日本本土演歌盛行之时，由Bob Dylan以及Woody Guthrie等歌手掀起的民谣运动也伴随着美式文化进入到日本本土，掀起了创作符合时代歌曲的热潮，在结合了演歌的演唱方式以及美式吉他的旋律后，带有日本本岛韵味的民谣也由此诞生。

日本民谣常选用季节时日来作为取材，并对人生不同阶段和状态进行追忆，这也为歌曲本身带来了似春日黄昏一般温暖的情绪。
",30,4021340,33373,337,92
7637966851,"好想開間小酒館
",D:/Project/Python/week12Crawler/result/images/109951167879458445.jpg,119446961,我被罚去月球l,"
纯音|面朝大海，春暖花开
",61,10,0,0,评论
7705349695,"民谣时光|做远行路上的游吟诗人
",D:/Project/Python/week12Crawler/result/images/109951167997378547.jpg,7883335557,萌萌比卡丘呐,"
纯音|面朝大海，春暖花开
",60,18893,0,0,评论
2746351606,"民谣不是名窑
",D:/Project/Python/week12Crawler/result/images/109951164068602675.jpg,363262954,归为废土,同步歌单，随时畅听320k好音乐,109,8831,55,1,评论
7661619577,"民谣故事 我始终无法长大
",D:/Project/Python/week12Crawler/result/images/109951167919498320.jpg,383335179,肆玖音乐,"
纯音|面朝大海，春暖花开
",272,3476,3,1,1
81990214,"她在他的民谣里
",D:/Project/Python/week12Crawler/result/images/2914805327583182.jpg,32399294,江河故人,同步歌单，随时畅听320k好音乐,17,482813,3394,87,88
7771460353,"民谣男声•人间烟火色
",D:/Project/Python/week12Crawler/result/images/109951168094063397.jpg,3285489618,良人而已,同步歌单，随时畅听320k好音乐,23,161,1,1,评论
2979314208,"民谣是枪，孤独上膛
",D:/Project/Python/week12Crawler/result/images/109951164356885175.jpg,1597884573,曲投投音乐,"
纯音|面朝大海，春暖花开
",106,11539939,111257,873,292
5393825842,"民谣｜去见想见的人
",D:/Project/Python/week12Crawler/result/images/109951165563829689.jpg,472016744,还让她,"
纯音|面朝大海，春暖花开
",55,3132480,25828,2661,41
7692663433,"轻舟已过万重山
",D:/Project/Python/week12Crawler/result/images/109951167974067959.jpg,328676532,皓月归山,同步歌单，随时畅听320k好音乐,27,19,0,0,评论
822316088,"民谣 一不小心就爱了六年
",D:/Project/Python/week12Crawler/result/images/109951163594593976.jpg,396027834,声殳禾日a,"
纯音|面朝大海，春暖花开
",1497,1045198,8008,154,54
5054346590,"静心民谣：炎炎夏日缓解燥热镇定剂
",D:/Project/Python/week12Crawler/result/images/109951165046498689.jpg,1384402011,四平台资深歌单达人,"介绍：
夏日来临，随着天气渐渐炎热，大家的心情也容易变得烦躁。甚至会影响到正常的学习生活，有哪些方法可以缓解这种情况呢？没关系，这张歌单拯救你。

音乐是我们生活中必不可少的元素，

当你感到烦燥时，

不妨打开音乐APP

来听一首静心民谣

稳定心中的情绪。

封面来源：P站
",38,520739,2778,132,28
7749726329,"我们的不再拥有的青春-民谣
",D:/Project/Python/week12Crawler/result/images/109951168063642924.jpg,450037236,雨中戴笠蓑衣客,"
纯音|面朝大海，春暖花开
",26,40,0,0,评论
807497026,"百首民谣｜人生天地间，忽如远行客。
",D:/Project/Python/week12Crawler/result/images/109951165091328515.jpg,56775182,齊烟夜雨,"
纯音|面朝大海，春暖花开
",111,692914,4225,63,25
564502204,"「民谣」远方不及你身旁
",D:/Project/Python/week12Crawler/result/images/109951162843836899.jpg,113468546,寺司_,"介绍：
如果流浪就一定是远方
那我想带你去一个地方
那里没有辽阔的海洋 
却处处鸟语花香
如果爱你就一定很难忘
那我想让你能插上翅膀
去一个没有我的地方 
却天天朝思暮想

如果相遇就一定很漫长
那我想等你收拾好行囊
在倦怠的黄昏里奢望 
却夜夜搅肚翻肠
如果分离就一定会惆怅
那我想陪你直到天微亮
踏着清晨的薄雾起航 
却步步趾高气昂

如果生活就一定要欢畅
那我想让你像谎言一样
在幸福的忏悔中生长 
却常常欢喜如狂
如果写你就一定很悲伤
那我想把你在冬天遗忘
在通明的灯火里埋葬 
却久久热泪盈眶
",59,6020497,60663,1637,260
2711754983,"华语民谣大合辑：一人一首代表作
",D:/Project/Python/week12Crawler/result/images/109951164034537044.jpg,607590588,一生向海,"介绍：
先谈谈我对民谣的理解吧：在质朴的曲调和嗓音中，藏着现实生活中的贫穷、苦涩、忧愁、流氓，或是理想世界中的自由、烂漫、诗与远方。一首民谣表达的主题大概会是以上一个方面或是几个方面的结合。

我想，热爱民谣的人，大都尝过生活中的各种苦涩吧，虽然受到过各种伤害，却依然对这个世界柔情以待，深情而有爱地活着。

酝酿了很长一段时间（近一年），我想做一个收录“最全”的民谣歌单，可能是对民谣过于偏爱了吧。介于歌曲太多，我想的是，每一位民谣歌手只选择他的一首代表作，为了排除主观因素，我选择云村歌手页热度最高的那一首。补充一下，如果热度最靠前的一首或者几首不太偏民谣风的话，我就会选择稍微靠后一点的；Cover版不入选哦，当然是原创最好啦；还有，不只看热度排行，还要结合评论数量。

大家可向我私信推荐，毕竟我的能力和精力有限，很多优秀的民谣歌手我可能都发现不了。我只是想让这个华语民谣的大家庭日渐壮大。（有些民谣歌手版权不在云村的话，我也只能表示很无奈）

可能我较客观地选择的那首歌曲，并不是您心目中的“代表作”，还请谅解啊。其实，我个人觉得，这个单就像一个搜索源，里面有500多位音乐人，您可以点进去他们的歌手页，去听他们其他的歌，去发现更多的民谣宝藏。我想，这也是这个歌单的部分价值所在吧。

歌单歌曲排序不分先后，客观地按照歌名长度排序吧。

最后，愿热爱民谣的你，所有深情不被辜负。

封面/赵雷
想法初立时间/2018.5.20
歌单创建日期/2019.3.17
歌单修改完善确立/2019.4.19
请尊重我的努力，勿侵。
欢迎大家收藏。
",515,6927768,81998,887,513
489129243,"一入民谣深似海❤️
",D:/Project/Python/week12Crawler/result/images/109951164091650868.jpg,105470248,吃最甜的狗粮长最优的膘,"介绍：
你总要一个人，经历些难捱的日子
我知道现在的你
很累，经济拮据
感情成谜工作迷惘
生活平淡
可是至少年轻未来的路还长
你总要一个人
经历些难捱的日子
人情冷暖会令人失望
也最让人深刻
你要学着成长并且独自承担
眼泪和抱怨无用
情绪化只能添乱
成年人的世界里游戏规则已了然
除了遵循别无他法
我知道会受伤，难过
也会很懊恼
会纠结害怕也会很抗拒
这都是必经阶段
别忘了为何出发
铭记最初的梦想
是什么让你坚持
又为何不想放弃
走失的你，烦躁的心抱怨不止
若还一无所有并且一事未成
先静下心
努力把委屈咽下把泪水擦干
加油，自己
",784,376537,3201,52,45
38673007,"是民谣也是你的故事
",D:/Project/Python/week12Crawler/result/images/3242459791631294.jpg,44542420,一杯香菜,同步歌单，随时畅听320k好音乐,112,670656,5135,106,73
7688483061,"民谣｜ 爱与孤独
",D:/Project/Python/week12Crawler/result/images/109951167966807424.jpg,586701403,透心凉的莫妮卡,同步歌单，随时畅听320k好音乐,19,10,0,0,评论
7640582528,"华语民谣 // 你是我的小众喜好。
",D:/Project/Python/week12Crawler/result/images/109951167884224310.jpg,272654740,寒烟入暮戏入骨,同步歌单，随时畅听320k好音乐,22,1708,10,0,评论
2520941564,"治愈系民谣 | 所以还是睡吧不要不休不眠
",D:/Project/Python/week12Crawler/result/images/109951163689987561.jpg,350035913,学心理的羊驼,"介绍：
生活中的后知后觉总是带来格格不入，

又到夜晚了，今天你是疲惫还是自由，是厌倦还是热忱，是欣喜还是落寞。

无论如何，夜晚的我们总需要一份安慰和陪伴。

在这些治愈系的民谣，也许你能看到自己，也许你能想到那个他。也许你会沉浸对酒当歌的夜，也许你会想到四下无人的街。

希望这些歌在最后是你美梦前最美的耳语。
",36,506674,3729,53,18
6990169383,"烟嗓儿与民谣儿
",D:/Project/Python/week12Crawler/result/images/109951166458188120.jpg,410701148,也许天上的那颗星星就是你,同步歌单，随时畅听320k好音乐,64,366226,3625,254,6
713004256,"花瓣凋零又绽放
",D:/Project/Python/week12Crawler/result/images/109951166564497060.jpg,404245508,好好道别吧-,同步歌单，随时畅听320k好音乐,88,24808,10,81,评论
2493236339,"张尕怂的甘肃小调
",D:/Project/Python/week12Crawler/result/images/109951163636771683.jpg,18111210,瑞子的云音乐,"介绍：
张尕怂，原名张建煜，来自甘肃，深受父母影响热爱秦腔，从小参加每年家乡举办的庙会社火表演。弹三弦、冬不拉、秦琴 唱民间小曲钟爱民间传统艺术 ，喜欢收集各种民间小调，目前致力于收集改编再创作西北社火小调、地方戏曲、花儿。本歌单中的歌曲，有很浓郁的甘肃地方风情，既怀旧又安静，非常适合喜欢西北风情的朋友倾听。
",51,207155,3961,49,33
2462904862,"花粥（十点差三分）
",D:/Project/Python/week12Crawler/result/images/109951164501773965.jpg,340882120,树叶要掉光了,同步歌单，随时畅听320k好音乐,195,821367,7567,48,288
317232134,"民谣，一壺陳年老酒
",D:/Project/Python/week12Crawler/result/images/109951163415478180.jpg,122782503,白白白先生呀,同步歌单，随时畅听320k好音乐,450,1193280,8984,90,37
7747151677,"【民谣专题】我想唱一首歌给你听
",D:/Project/Python/week12Crawler/result/images/109951168060333183.jpg,514196409,背灯和月就花阴_v,同步歌单，随时畅听320k好音乐,127,821,0,0,评论
7636485324,"民谣《孤独者的心跳》
",D:/Project/Python/week12Crawler/result/images/109951165221750422.jpg,1725507337,易成曦,同步歌单，随时畅听320k好音乐,22,56,0,0,评论
6925912676,"敏感患者 | 狮子座列表里的故事民谣
",D:/Project/Python/week12Crawler/result/images/109951167350286230.jpg,340337803,白鸟星野,同步歌单，随时畅听320k好音乐,92,52298,365,18,6
7666876827,"「民谣课代表」放首民谣给我的学生时代
",D:/Project/Python/week12Crawler/result/images/109951167929045829.jpg,382936339,厦门小恶魔-,同步歌单，随时畅听320k好音乐,40,7890,62,9,9
2295576710,"自然民谣集☉听见薄雾微光
",D:/Project/Python/week12Crawler/result/images/18702692790688271.jpg,312039745,苏箫羽,"介绍：
在钢筋水泥和现代网络搭建的世界里，你能否记得，自己多久没看过星星？“马车消失在晨雾中，我启动了汽车。”米兰·昆德拉委婉地道出了现代社会发展与自然事物消逝的矛盾。所有的一切仿佛都加快了脚步，越来越多的情感都因饱参欲望，利益而变得不再纯粹，人们也渐渐遗忘了草木，虫鱼，星空，山川原本应有的模样。

淳朴自然，那才是民谣，也是你该有的样子，纯净一如山顶的圆月。

“风起了 雨下了”
希望你听这个歌单也能像我一样，微微含泪。
“我们该回家了”（编者语）
",45,1794300,17870,265,95
32593682,"大冰新书《乖，摸摸头》游牧民谣
",D:/Project/Python/week12Crawler/result/images/3253454909221605.jpg,170543,FM1009,"介绍：
大冰新书《乖，摸摸头》中收录的游牧民谣音乐作品，歌手基本都在新书和去年的《他们最幸福》中有或简单或说不完的介绍。他们曾经为了共同的音乐理想相聚一起，过着晒阳阳，卖唱，一起喝酒的慢生活。他们有：阿明、大冰、大军、刘寅、靳松、路平、毛毛、王继阳、张智/旅行者、赵雷。
",18,204534,4808,85,99
7538686437,"治愈民谣：人海冷漠，你是人间炙热
",D:/Project/Python/week12Crawler/result/images/109951167676066451.jpg,574888129,取的名字最后还不是要换,同步歌单，随时畅听320k好音乐,20,39818,187,0,2
5827393,"不慌不忙-郝云
",D:/Project/Python/week12Crawler/result/images/5801023348181077.jpg,755728,活宝一只,同步歌单，随时畅听320k好音乐,30,225382,2371,15,8
422300723,"适合读书写作时循环的音乐❤
",D:/Project/Python/week12Crawler/result/images/18593841139180445.jpg,57516028,艾维娜之羽,"介绍：
为缩减听歌的时间，单主将原来的30首歌曲筛选到20首，可能有的人会问读书写作时听歌不会分散精力吗？我想对我个人而言这个关键在于听的曲风。倘若是节奏缓慢利于舒缓身心的歌会令人在写作和读书时将情感更好的带入进去。人在做不同的事时会自主的选择去听与之相吻合的歌曲。
为了做这张歌单，这几周我以我的角度边看书边听着这些歌。觉得收效颇多，也希望大家能在读书写作时听听这些歌曲。
歌单会持续更新....
",20,295204,4136,68,25
4861399455,"民谣小酒馆（持续更新）
",D:/Project/Python/week12Crawler/result/images/109951164703063159.jpg,1477263664,以夢餵馬浪跡天涯,"
服务条款|
隐私政策|
儿童隐私政策|
版权投诉|
投资者关系|
广告合作
|
联系我们
",106,6760,76,3,评论
2031337032,"陈粒、花粥、阿敬、春花、程璧…那些女民谣
",D:/Project/Python/week12Crawler/result/images/109951165023446307.jpg,53459037,Bevis-Q,同步歌单，随时畅听320k好音乐,125,83038,743,11,1
2114526832,"华语民谣 | 我与春风皆过客
",D:/Project/Python/week12Crawler/result/images/109951166107468290.jpg,423700117,UmNicht,"
纯音|面朝大海，春暖花开
",183,145427,1067,17,11
446011003,"孤独的时候别听民谣
",D:/Project/Python/week12Crawler/result/images/3394192421597991.jpg,100837764,赵哈哈小先生,"
纯音|面朝大海，春暖花开
",40,30347254,330483,5400,1817
7700445032,"爱听民谣的你，也有许多故事吧
",D:/Project/Python/week12Crawler/result/images/2255098348619552.jpg,408700554,Pi_Hopkins,"
纯音|面朝大海，春暖花开
",371,2,0,0,评论
7632889155,"民谣/在疲倦的生活里偷偷藏下温柔的梦
",D:/Project/Python/week12Crawler/result/images/109951167868629222.jpg,544697667,Huayu清晨,"
纯音|面朝大海，春暖花开
",21,5189,25,1,1
82134193,"可能是时光让耳朵变得宽容 【民谣】
",D:/Project/Python/week12Crawler/result/images/7975857350434429.jpg,40628426,LENE-ROSE,"
纯音|面朝大海，春暖花开
",974,17088,125,0,评论
7689251857,"folk songs
",D:/Project/Python/week12Crawler/result/images/109951167968263329.jpg,2044746976,木化钾,"
纯音|面朝大海，春暖花开
",30,4,0,0,评论
7737834428,"又回到春末的五月
",D:/Project/Python/week12Crawler/result/images/109951168046378241.jpg,128270509,小喻不烦,"
纯音|面朝大海，春暖花开
",40,4,0,0,评论
2091758391,"民谣里有哪些動聽的情话？
",D:/Project/Python/week12Crawler/result/images/109951163136609113.jpg,90953939,Romantic丶Notes,"
纯音|面朝大海，春暖花开
",152,10033533,107330,1676,418
5379416538,"小众/民谣 || 醒时捕光，睡时捉梦
",D:/Project/Python/week12Crawler/result/images/109951166376726152.jpg,327308002,辣椒,"介绍：
你要记得那些黑暗中默默抱紧你的人
逗你笑的人
陪你彻夜聊天的人
坐车来看望你的人
带着你四处游荡的人
说想念你的人
是这些人组成你生命中一点一滴的温暖 
是这些温暖使你远离阴霾
是这些温暖使你成为善良的人

村上春树
",52,625622,3426,47,9
2815633731,"房东的猫/陈雪凝/谢春花/陈粒/Jam/程璧
",D:/Project/Python/week12Crawler/result/images/109951164601369789.jpg,1407747620,小攀哟,"介绍：
房东的猫/陈雪凝/谢春花/陈粒/Jam/程璧
都是最新流行歌曲，不要讨论，此歌单不是民谣歌单，只是觉得安静！勿喷，个人认为好听！不喜欢可绕道，首发新歌每天都会置顶.（欢迎收藏，勿侵！持续更新中....）
歌单制作：小攀哟
歌单创建：2019.5.26
歌单完善：2019.8.18
歌单更新：每天更新中…
",220,352082,4545,39,50
7723226111,"【民谣】只有孤独和烈酒
",D:/Project/Python/week12Crawler/result/images/109951168045799088.jpg,618676001,囍Edison,"
纯音|面朝大海，春暖花开
",114,11,0,0,评论
420455088,"那些民谣里的故事，也是我们的故事
",D:/Project/Python/week12Crawler/result/images/2946691192674910.jpg,38538606,熊夫人也,"
纯音|面朝大海，春暖花开
",118,1882055,25491,313,94
68244569,"西北偏北把民谣喝醉
",D:/Project/Python/week12Crawler/result/images/109951163240523827.jpg,61083475,大表妹耶,"by樱花糖音乐分享
",193,1403592,14501,216,93
7672768598,"【民谣有三 ²】执着理想，纯粹当下 
",D:/Project/Python/week12Crawler/result/images/109951168021511082.jpg,1957800055,倾天奏梦,"
纯音|面朝大海，春暖花开
",25,11422,52,16,1
604573345,"我喜欢你，像风走了八千里
",D:/Project/Python/week12Crawler/result/images/109951165421888700.jpg,344548200,NNN_小萍,"
纯音|面朝大海，春暖花开
",306,6672,5,2,评论
2622005920,"我还是很喜欢你 像月光清朗 微风入境
",D:/Project/Python/week12Crawler/result/images/109951163798354008.jpg,317658815,tl2cents,"介绍：
《给十八岁的十八首情诗》

<十八>四季情诗：我还是很喜欢你

春天若是盈满了风
便开出花来
心若是盈满了安静
便想起你来
若是喜欢盈满了悲伤
便涌出诗来

我还是很喜欢你
像星河璀璨 幻梦而已
我还是很喜欢你
像万里晴空 惊雷乍起
我还是很喜欢你
像云 像风 像雨
像水火相侵 不明就里
像是太阳风拂过高层大气
像是星云坍塌在黑洞里
像是流星雨落入大洋深处 危浪迭起
我还是很喜欢你
可也仅此而已

所幸
云将此生下成了雨
蜂将爱情酿成了蜜
叶将余生托付随风
我将四季化为诗行轻咏
句句像是一场春夏秋冬
而你藏在每一个季节之中

我还是很喜欢你
像秋叶飘零 悄无声息
我还是很喜欢你
像月光清朗 微风入境
我还是很喜欢你
不念 不悲 不喜
四目相视 却波澜四起
我还是很喜欢你
昼时 夜里 梦里
有一千次流于表象的欣喜
不及第一眼就动心的你

我还是很喜欢你
像野火燎原 痴心不死
我还是很喜欢你
像棋入星盘 宿命而已
原上百顷成烬
为你生生不息
局中险象环生
除你万敌不侵
我还是很喜欢你
唯因是你

我还是很喜欢你
像日光倾城 春风十里
我还是很喜欢你
像四季轮回 朝朝夕夕
所以
春盛百花 夏盈凉风
秋朗清月 冬飘素雪
所以
第五个季节里
第十三个月里
我便不再爱你

文/林夜

最后一首民谣，祝所有人。
",60,294884,2165,43,17
138312673,"民谣 | 曾经，所有的酒，都不如你
",D:/Project/Python/week12Crawler/result/images/109951164908012240.jpg,103159696,音旧-,"
纯音|面朝大海，春暖花开
",28,6748,106,20,2
8091870,"震惊好妹妹乐队的新歌太好听了吧！
",D:/Project/Python/week12Crawler/result/images/5934064255177150.jpg,3693965,Shelley爸爸,"
纯音|面朝大海，春暖花开
",130,1640547,18157,377,475
2070182339,"赵雷，马頔，宋冬野
",D:/Project/Python/week12Crawler/result/images/18958878998257069.jpg,590776119,ponkiii,"
纯音|面朝大海，春暖花开
",78,9620,135,3,评论
7734954086,"還 想 聽 你 的 故 事
",D:/Project/Python/week12Crawler/result/images/109951168042104570.jpg,1742708800,ONSEXP,"
纯音|面朝大海，春暖花开
",88,19,2,0,评论
496088792,"钟立风│ 像艳遇一样忧伤
",D:/Project/Python/week12Crawler/result/images/3439272387212407.jpg,268207780,骑行路上听民谣真是太好了,"介绍：
他是众多文艺青年的偶像和心中的秘密情人，民谣里最会写诗的，作家里最会唱民谣的。音乐是他忠贞的妻子，文学是他最大的艳遇。相信大家都一样，只要听他的歌，脑海里都会浮现出一幅幅画面，反正我是这样的。
",36,24560,334,5,3
2537042514,"看诗意古风，听酒醉民谣
",D:/Project/Python/week12Crawler/result/images/109951163703570405.jpg,108952364,情思天鹅,"介绍：
此歌单精选三十五首华语民谣，每一首“三字歌名”都具有古风的诗意！

生活不止眼前的苟且，还有诗和远方，如果心中有诗和远方的人，面对生活的零零总总你也会从细节去创造不一样的感受。 酒不醉人人自醉，花不迷人人自迷。

封面：鹿菏HE
时间：2018.12.03
歌单整理：朩朩青尘、情思天鹅
",34,2282925,33751,393,128
5320294514,"[独立民谣] 城市喧嚣之外 我们要找到心绪的落脚
",D:/Project/Python/week12Crawler/result/images/109951166035813957.jpg,1463586082,云音乐官方歌单,"
纯音|面朝大海，春暖花开
",30,15214063,93534,1329,279
7540124095,"民谣 | 我知道那些夏天 就像青春一样回不来
",D:/Project/Python/week12Crawler/result/images/109951167680644706.jpg,2118682115,月亮藏不住的小情绪,"介绍：
民谣是段旅途，是场漂泊，是种流浪。有的人听民谣想要仗剑走天涯，有的人却觉得是风尘仆仆的旅人找到了家。很多时候，我们认认真真听民谣时是沉默的。沉默地聆听，沉默地思考，而后，看开的人微笑，未看开的人落泪。

其实民谣里啊，除了望不尽的荒凉与道不完的落寞，除了迷眼的风沙与呛喉的苦酒，更多的是一种对美好的眷恋，对未来的祈愿。

愿孤独颓废的人能够找到心灵慰藉，颠沛流离的人能够寻得现世安稳。

-摘自 心雨网

封面：房东的猫 主唱 王心怡
",35,261629,1130,6,4
7544492146,"民谣 “无人问津的港口总是开满鲜花”
",D:/Project/Python/week12Crawler/result/images/109951167691987864.jpg,284339778,THU龙,"
纯音|面朝大海，春暖花开
",36,61549,319,3,评论
7694387759,"[民谣]这个世界会好的
",D:/Project/Python/week12Crawler/result/images/109951167976870548.jpg,359904556,开心疗养院,"
纯音|面朝大海，春暖花开
",38,49,0,0,评论
167374743,"适用于【旅行】【民宿】【书吧】
",D:/Project/Python/week12Crawler/result/images/528865150956019.jpg,128070139,于Jimmy,"
纯音|面朝大海，春暖花开
",36,17424,77,1,评论
805664586,"那些听不腻的民谣
",D:/Project/Python/week12Crawler/result/images/18511377767200974.jpg,448528907,中意陳伊森,"
纯音|面朝大海，春暖花开
",442,16011741,173924,1957,401
7721018702,"【赵雷】民谣优质歌曲
",D:/Project/Python/week12Crawler/result/images/109951168022255710.jpg,399787011,苦难尽_l,"
纯音|面朝大海，春暖花开
",24,26,1,0,评论
603824879,"孤独的人，孤独里聚
",D:/Project/Python/week12Crawler/result/images/19120507207613061.jpg,418580233,Yousf17,"介绍：
你喜欢一个人，把所有得好都掏出来，白马，蔷薇，泪痕与爱，你满脑子都是这些，想遍了故事的来龙去脉，所有的哀伤欢喜，都想明白了。

你告诉自己，好的，就是这个人了。

但是很遗憾的事情并没有按你所想的方向在发展，爱情像一匹失控的野马，踏上了几乎没有灯火的荒原。

你拉，是拉不住的。
",275,2435899,15683,295,147
6605007849,"【民谣收录全集】一个人的浪潮与狂欢
",D:/Project/Python/week12Crawler/result/images/109951166217339939.jpg,283996843,少年的杂货铺,"
纯音|面朝大海，春暖花开
",1103,10142,78,3,评论
649891561,"【民谣】晚风 落叶 点一支烟
",D:/Project/Python/week12Crawler/result/images/19044640905311490.jpg,326889282,健步鞋,"
纯音|面朝大海，春暖花开
",603,302629,2725,33,27
708291203,"最好听的民谣歌单，带你寻找青春回忆
",D:/Project/Python/week12Crawler/result/images/18788454697343030.jpg,406417597,倪晨丫頭,"
纯音|面朝大海，春暖花开
",161,2335180,16922,217,21
2652812188,"这些民谣一次听个够
",D:/Project/Python/week12Crawler/result/images/109951164944648364.jpg,404174853,朕朕大魔王,"
纯音|面朝大海，春暖花开
",15,25433,220,2,3
6990373264,"故事和你 如酒浓烈
",D:/Project/Python/week12Crawler/result/images/109951166458808250.jpg,410701148,也许天上的那颗星星就是你,"
纯音|面朝大海，春暖花开
",57,77673,4451,7,2
